season_id,episode_id,scene_id,utterance_id,speaker,emotion,tokens,sentences
tst,e02,c09,u007,Rachel Green,peaceful,"[['She', ""'ll"", 'be', 'out', 'in', 'a', 'second', '.'], ['So', ',', 'Chip', ',', 'how', ""'s"", 'umm', ',', 'Amy', 'Welch', '?']]","She'll be out in a second. So, Chip, how's umm, Amy Welch?"
tst,e02,c09,u008,Chip Matthews,powerful,"[['Amy', 'Welch', '?'], ['Wow', '!'], ['I', 'have', ""n't"", 'seen', 'her', 'since', '...'], ['So', ',', 'Monica', 'about', 'ready', '?']]","Amy Welch? Wow! I haven't seen her since... So, Monica about ready?"
tst,e02,c10,u002,Joey Tribbiani,powerful,"[['This', 'is', 'the', 'unit', 'for', 'you', 'my', 'friend', '.'], ['Sturdy', 'construction', ',', 'tons', 'of', 'storage', 'compartments', ',', 'some', 'big', 'enough', 'to', 'fit', 'a', 'grown', 'man', '.']]","This is the unit for you my friend. Sturdy construction, tons of storage compartments, some big enough to fit a grown man."
tst,e02,c10,u003,Guy,scared,"[['What', '?!']]",What?!
tst,e02,c10,u004,Joey Tribbiani,neutral,"[['Oh', 'yeah', '!'], ['I', 'got', 'in', 'there', 'myself', 'once', '.'], ['My', 'roommate', 'bet', 'me', 'five', 'bucks', 'that', 'I', 'could', ""n't"", ',', 'and', 'then', 'he', 'stuck', 'a', 'board', 'through', 'the', 'handles', 'that', 'locked', 'me', 'in.', 'Yeah', '.'], ['It', 'was', 'funny', ""'"", 'til', 'I', 'started', 'feeling', 'like', 'I', 'was', 'in', 'a', 'coffin', '.']]","Oh yeah! I got in there myself once. My roommate bet me five bucks that I couldn't, and then he stuck a board through the handles that locked me in. Yeah. It was funny 'til I started feeling like I was in a coffin."
tst,e02,c10,u005,Guy,scared,"[['No', ',', 'you', ',', 'you', 'ca', ""n't"", 'fit', 'in', 'that', 'thing', '.'], ['That', ""'s"", 'not', 'deep', 'enough', '.']]","No, you, you can't fit in that thing. That's not deep enough."
tst,e02,c10,u006,Joey Tribbiani,neutral,"[['Oh', 'yeah', '?'], ['If', 'I', 'ca', ""n't"", ',', 'I', ""'ll"", 'knock', 'five', 'bucks', 'off', 'the', 'price', 'off', 'the', 'unit', '.']]","Oh yeah? If I can't, I'll knock five bucks off the price off the unit."
tst,e02,c10,u007,Guy,joy,"[['All', 'right', ',', 'you', 'have', 'yourself', 'a', 'deal', '.']]","All right, you have yourself a deal."
tst,e02,c10,u008,Joey Tribbiani,neutral,"[['Okay', '.'], ['See', '?!'], ['I', 'told', 'ya', '!']]",Okay. See?! I told ya!
tst,e02,c10,u010,Joey Tribbiani,joy,"[['Sometimes', 'I', 'get', 'in', 'here', 'just', 'to', 'get', 'away', 'from', 'it', '!'], ['Hey', ',', 'a', 'nickel', '!!']]","Sometimes I get in here just to get away from it! Hey, a nickel!!"
tst,e02,c11,u002,Chip Matthews,neutral,"[['Here', ',', 'we', 'are', '.']]","Here, we are."
tst,e02,c11,u003,Monica Geller,joy,"[['Oh', 'my', 'God', '!'], ['You', 'still', 'have', 'the', 'Chipper', '!']]",Oh my God! You still have the Chipper!
tst,e02,c11,u004,Chip Matthews,scared,"[['The', 'what', '?']]",The what?
tst,e02,c11,u005,Monica Geller,peaceful,"[['That', ""'s"", 'what', 'we', 'used', 'to', 'call', 'your', 'ah', ',', 'your', 'motorcycle', 'in', 'high', 'school', '.'], [""Y'know"", 'how', 'a', 'motorcycle', 'is', 'a', 'Chopper', ',', 'and', 'you', ""'re"", 'Chip', '.'], ['Nevermind', '.']]","That's what we used to call your ah, your motorcycle in high school. Y'know how a motorcycle is a Chopper, and you're Chip. Nevermind."
tst,e02,c11,u006,Chip Matthews,joy,"[['No', ',', 'I', 'think', 'it', ""'s"", 'cute', '.']]","No, I think it's cute."
tst,e02,c11,u007,Monica Geller,peaceful,"[['Wow', '!'], ['A', 'lipper', 'from', 'Chipper', '.']]",Wow! A lipper from Chipper.
tst,e02,c11,u008,Chip Matthews,peaceful,"[['So', 'you', 'still', 'in', 'touch', 'with', 'anyone', 'from', 'high', 'school', '?']]",So you still in touch with anyone from high school?
tst,e02,c11,u009,Monica Geller,neutral,"[['Umm', '.'], ['Well', ',', 'there', ""'s"", 'Rachel', ',', 'and', 'umm', ',', 'I', 'think', 'that', ""'s"", 'it', '.'], ['How', 'bout', 'you', '?']]","Umm. Well, there's Rachel, and umm, I think that's it. How bout you?"
tst,e02,c11,u010,Chip Matthews,peaceful,"[['Oh', 'yeah', ',', 'I', 'still', 'hang', 'with', 'Simmons', 'and', 'Zana', ',', ""y'know"", '.'], ['I', 'see', 'Spindler', 'a', 'lot', '.'], ['Devane', ',', 'Kelly', ',', 'and', 'I', 'run', 'into', 'Goldie', 'from', 'time', 'to', 'time', '.'], ['Steve', 'Brown', ',', 'Zuchoff', ',', 'McGwire', ',', 'J.T.', ',', 'Breadsly', '.']]","Oh yeah, I still hang with Simmons and Zana, y'know. I see Spindler a lot. Devane, Kelly, and I run into Goldie from time to time. Steve Brown, Zuchoff, McGwire, J.T., Breadsly."
tst,e02,c11,u011,Monica Geller,neutral,"[['Is', 'that', 'all', '?']]",Is that all?
tst,e02,c11,u012,Chip Matthews,peaceful,"[['Ehh', ',', ""y'know"", 'after', 'high', 'school', ',', 'you', 'just', 'kinda', 'lose', 'touch', '.'], ['Oh', 'yeah', '!'], ['I', 'ran', 'into', 'Richard', 'Dorfman', '.']]","Ehh, y'know after high school, you just kinda lose touch. Oh yeah! I ran into Richard Dorfman."
tst,e02,c11,u013,Monica Geller,peaceful,"[['Ohh', ',', 'how', 'is', 'he', '?']]","Ohh, how is he?"
tst,e02,c11,u014,Chip Matthews,scared,"[['Not', 'so', 'good', ',', 'Simmons', 'and', 'I', 'gave', 'him', 'a', 'wedgie', '.']]","Not so good, Simmons and I gave him a wedgie."
tst,e02,c11,u015,Monica Geller,peaceful,"[['Is', ""n't"", 'he', 'an', 'architect', 'now', '?']]",Isn't he an architect now?
tst,e02,c11,u016,Chip Matthews,joy,"[['Yeah', ',', 'they', 'still', 'wear', 'underwear', '.']]","Yeah, they still wear underwear."
tst,e02,c12,u002,Chandler Bing,powerful,"[['OH', 'MY', 'GOD', '!!!']]",OH MY GOD!!!
tst,e02,c12,u003,Joey Tribbiani,scared,"[['WHAT', '?!!']]",WHAT?!!
tst,e02,c12,u004,Chandler Bing,scared,"[['Are', 'you', 'all', 'right', '?!']]",Are you all right?!
tst,e02,c12,u005,Joey Tribbiani,powerful,"[['Yeah', '...']]",Yeah...
tst,e02,c12,u006,Chandler Bing,scared,"[['What', 'happened', '?!!']]",What happened?!!
tst,e02,c12,u007,Joey Tribbiani,angry,"[['Awww', ',', 'man', '!'], ['He', 'promised', 'he', 'would', ""n't"", 'take', 'the', 'chairs', '!!']]","Awww, man! He promised he wouldn't take the chairs!!"
tst,e02,c12,u008,Chandler Bing,angry,"[['What', 'the', 'hell', 'happened', '?!!'], ['How', 'were', 'you', 'locked', 'in', '?!!'], ['And', 'where', 'the', 'hell', 'is', 'all', 'of', 'our', 'stuff', '?!!']]",What the hell happened?!! How were you locked in?!! And where the hell is all of our stuff?!!
tst,e02,c12,u009,Joey Tribbiani,scared,"[['Well', ',', 'this', 'guy', 'came', 'by', 'to', 'look', 'at', 'the', 'unit', 'and', '-', 'and', 'he', 'said', 'he', 'did', ""n't"", 'think', 'big', 'enough', 'to', 'fit', 'a', 'grown', 'man', '!']]","Well, this guy came by to look at the unit and-and he said he didn't think big enough to fit a grown man!"
tst,e02,c12,u010,Chandler Bing,angry,"[['So', '-', 'You', 'got', 'in', 'voluntarily', '?!']]",So-You got in voluntarily?!
tst,e02,c12,u011,Joey Tribbiani,peaceful,"[['I', 'was', 'tryin', ""'"", 'to', 'make', 'a', 'sale', '!!'], ['Oh', ',', 'man', ',', 'if', 'I', 'ever', 'run', 'into', 'that', 'guy', 'again', ',', 'do', 'you', 'know', 'what', 'I', ""'m"", 'gon', 'na', 'do', '?']]","I was tryin' to make a sale!! Oh, man, if I ever run into that guy again, do you know what I'm gonna do?"
tst,e02,c12,u012,Chandler Bing,angry,"[['BEND', 'OVER', '?!!!']]",BEND OVER?!!!
tst,e02,c13,u002,Chip Matthews,joy,"[['...'], ['and', 'then', 'Zana', ',', 'just', 'let', 'one', 'rip', '!!']]","...and then Zana, just let one rip!!"
tst,e02,c13,u003,Monica Geller,joy,"[['Look', ',', 'not', 'that', 'I', 'enjoy', 'talking', 'about', 'people', 'who', 'I', 'went', 'to', 'high', 'school', 'with', ',', ""'cause"", 'I', 'do', ',', 'but', 'umm', ',', 'maybe', 'we', 'could', 'talk', 'about', 'something', 'else', '?'], ['Like', 'you', ',', 'I', 'do', ""n't"", 'even', 'know', 'where', 'you', 'work', '?']]","Look, not that I enjoy talking about people who I went to high school with, 'cause I do, but umm, maybe we could talk about something else? Like you, I don't even know where you work?"
tst,e02,c13,u004,Chip Matthews,joy,"[['You', 'know', 'where', 'I', 'work', '!']]",You know where I work!
tst,e02,c13,u005,Monica Geller,joy,"[['I', 'do', '?']]",I do?
tst,e02,c13,u006,Chip Matthews,powerful,"[['The', 'movie', 'theatre', ',', 'you', 'used', 'to', 'come', 'in', 'all', 'the', 'time', '.']]","The movie theatre, you used to come in all the time."
tst,e02,c13,u007,Monica Geller,sad,"[['You', 'still', 'work', 'at', 'the', 'multiplex', '?']]",You still work at the multiplex?
tst,e02,c13,u008,Chip Matthews,joy,"[['Oh', ',', 'like', 'I', ""'d"", 'give', 'up', 'that', 'job', '!'], ['Free', 'popcorn', 'and', 'candy', ',', 'anytime', 'I', 'want', '.'], ['I', 'can', 'get', 'you', 'free', 'posters', 'for', 'your', 'room', '.']]","Oh, like I'd give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room."
tst,e02,c13,u009,Monica Geller,joy,"[['Thanks', ',', 'I', ""'m"", 'set', '.'], ['Do', 'you', 'still', 'live', 'with', 'your', 'parents', '?']]","Thanks, I'm set. Do you still live with your parents?"
tst,e02,c13,u010,Chip Matthews,peaceful,"[['Oh', 'yeah', ',', 'but', 'I', 'can', 'stay', 'out', 'as', 'late', 'as', 'I', 'want', '.']]","Oh yeah, but I can stay out as late as I want."
tst,e17,c01,u002,Mr. Treeger,joy,"[['Ohhh', ',', 'man', '!!']]","Ohhh, man!!"
tst,e17,c01,u003,Joey Tribbiani,powerful,"[['What', 'is', 'that', '?']]",What is that?
tst,e17,c01,u004,Chandler Bing,joy,"[['Treeger', ""'s"", 'snaking', 'the', 'shower', 'drain', '.']]",Treeger's snaking the shower drain.
tst,e17,c01,u005,Mr. Treeger,peaceful,"[['What', 'in', 'the', 'name', 'of', 'hell', '?']]",What in the name of hell?
tst,e17,c01,u006,Joey Tribbiani,sad,"[['Maybe', 'he', 'found', 'you', 'flip', '-', 'flop', '.']]",Maybe he found you flip-flop.
tst,e17,c01,u008,Chandler Bing,angry,"[['Hey', '!']]",Hey!
tst,e17,c01,u009,Joey Tribbiani,scared,"[['Whoa', '!'], ['Is', 'this', 'porn', '?'], ['What', 'did', 'I', 'do', '?'], ['I', 'must', ""'ve"", 'hit', 'something', 'on', 'the', 'remote', '.']]",Whoa! Is this porn? What did I do? I must've hit something on the remote.
tst,e17,c01,u010,Chandler Bing,powerful,"[['Do', 'we', 'pay', 'for', 'this', '?']]",Do we pay for this?
tst,e17,c01,u011,Joey Tribbiani,neutral,"[['No', ',', 'we', 'did', ""n't"", 'even', 'pay', 'our', 'cable', 'bill', '-', 'maybe', 'this', 'is', 'how', 'they', 'punish', 'us', '.']]","No, we didn't even pay our cable bill-maybe this is how they punish us."
tst,e17,c01,u012,Chandler Bing,sad,"[['Maybe', 'we', 'should', ""n't"", 'pay', 'our', 'phone', 'bill', '-', 'free', 'phone', 'sex', '.']]",Maybe we shouldn't pay our phone bill-free phone sex.
tst,e17,c01,u013,Joey Tribbiani,peaceful,"[['Maybe', 'we', 'should', ""n't"", 'pay', 'our', 'gas', 'bill', '?']]",Maybe we shouldn't pay our gas bill?
tst,e17,c01,u014,Mr. Treeger,joy,"[['Whoa', ',', 'hey', ',', 'that', 'lady', ""'s"", 'all', 'kinds', 'of', 'naked', '.']]","Whoa, hey, that lady's all kinds of naked."
tst,e17,c01,u015,Chandler Bing,joy,"[['Yeah', ',', 'Joey', 'just', 'pressed', 'something', 'on', 'the', 'remote', 'and', 'it', 'just', ',', 'came', 'on', '!']]","Yeah, Joey just pressed something on the remote and it just, came on!"
tst,e17,c01,u016,Mr. Treeger,neutral,"[['Yeah', ',', 'it', 'happened', 'to', 'me', 'once', '.'], ['I', 'was', 'just', 'flipping', 'through', 'the', 'channels', 'and', 'bam', '!'], ['It', 'was', 'like', 'finding', 'money', '.']]","Yeah, it happened to me once. I was just flipping through the channels and bam! It was like finding money."
tst,e17,c01,u017,Chandler Bing,powerful,"[['Like', 'finding', 'money', 'with', 'naked', 'people', 'on', 'it', '!']]",Like finding money with naked people on it!
tst,e17,c01,u018,Mr. Treeger,peaceful,"[['Then', 'I', 'made', 'the', 'mistake', 'of', 'turning', 'off', 'the', 'TV', ',', 'I', 'never', 'got', 'it', 'back', 'again', '.'], ['And', 'I', ""'m"", 'sad', '.']]","Then I made the mistake of turning off the TV, I never got it back again. And I'm sad."
tst,e17,c01,u019,Joey Tribbiani,neutral,"[['Why', 'would', 'he', 'turn', 'off', 'the', 'TV', '?']]",Why would he turn off the TV?
tst,e17,c02,u002,Rachel Green,powerful,"[['All', 'right', ',', ""y'know"", 'what', ',', 'come', 'on', ',', 'do', 'we', 'really', 'have', 'to', 'watch', 'this', 'while', 'we', 'eat', '?']]","All right, y'know what, come on, do we really have to watch this while we eat?"
tst,e17,c02,u003,Chandler Bing,sad,"[['Oh', 'no', '-', 'no', '-', 'no', '-', 'no', '!']]",Oh no-no-no-no!
tst,e17,c02,u004,Chandler Bing,scared,"[['We', 'do', ""n't"", 'know', 'what', 'could', 'make', 'this', 'go', 'away', '.']]",We don't know what could make this go away.
tst,e17,c02,u005,Joey Tribbiani,sad,"[['Yeah', ',', 'so', 'no', 'one', 'touches', 'the', 'remote', '.'], ['And', 'no', 'one', 'touches', 'the', 'TV', '!']]","Yeah, so no one touches the remote. And no one touches the TV!"
tst,e17,c02,u006,Chandler Bing,peaceful,"[['And', 'no', 'one', 'touches', 'the', 'air', 'around', 'the', 'TV', '!']]",And no one touches the air around the TV!
tst,e17,c02,u007,Joey Tribbiani,angry,"[['Imagine', 'a', 'protective', 'porn', 'bubble', 'if', 'you', 'will', ',', 'okay', '?']]","Imagine a protective porn bubble if you will, okay?"
tst,e17,c02,u008,Monica Geller,powerful,"[['Well', 'at', 'least', ',', 'I', ""'m"", 'going', 'to', 'mute', 'it', '.']]","Well at least, I'm going to mute it."
tst,e17,c02,u009,Chandler Bing,sad,"[['Oh', 'no', '-', 'no', '-', 'no', '!']]",Oh no-no-no!
tst,e17,c02,u010,Chandler Bing,scared,"[['We', 'still', 'have', 'porn', '.']]",We still have porn.
tst,e17,c02,u011,Joey Tribbiani,peaceful,"[['Hey', '.']]",Hey.
tst,e17,c02,u012,Phoebe Buffay,powerful,"[['Hi', '!']]",Hi!
tst,e17,c02,u013,Monica Geller,joy,"[['Hi', '!']]",Hi!
tst,e17,c02,u014,Rachel Green,powerful,"[['Honey', ',', 'what', 'are', 'you', 'doing', '?'], ['That', ""'s"", 'too', 'heavy', '.']]","Honey, what are you doing? That's too heavy."
tst,e17,c02,u015,Phoebe Buffay,neutral,"[['Yeah', '.']]",Yeah.
tst,e17,c02,u016,Rachel Green,powerful,"[['Give', 'it', 'here', '.'], ['Oh', ',', 'God', '.']]","Give it here. Oh, God."
tst,e17,c02,u017,Monica Geller,peaceful,"[['Okay', '.']]",Okay.
tst,e17,c02,u018,Phoebe Buffay,scared,"[['Ohh', ',', 'I', ""'m"", 'getting', 'too', 'pregnant', 'for', 'this', ',', 'lugging', 'around', 'a', 'stupid', 'massage', 'table', '.'], [""Y'know"", ',', 'I', 'have', 'to', 'find', 'a', 'job', 'where', 'I', 'carrying', 'a', 'smaller', 'table', '.']]","Ohh, I'm getting too pregnant for this, lugging around a stupid massage table. Y'know, I have to find a job where I carrying a smaller table."
tst,e17,c02,u019,Chandler Bing,peaceful,"[['Or', 'a', 'job', 'where', 'you', 'do', ""n't"", 'have', 'to', 'carry', 'a', 'table', '.']]",Or a job where you don't have to carry a table.
tst,e17,c02,u020,Phoebe Buffay,peaceful,"[['You', 'mean', 'like', 'a', 'doctor', '?']]",You mean like a doctor?
tst,e17,c02,u021,Joey Tribbiani,scared,"[['Pheebs', '!'], ['You', ""'re"", 'blocking', 'the', 'porn', '!'], ['Look', 'out', '!']]",Pheebs! You're blocking the porn! Look out!
tst,e17,c02,u022,Phoebe Buffay,joy,"[['Ohh', '!'], ['Oh', 'my', '.'], ['Oh', ',', 'that', 'reminds', 'me', ',', 'I', 'have', 'to', 'see', 'my', 'OB', '-', 'GYN', 'today', '.']]","Ohh! Oh my. Oh, that reminds me, I have to see my OB-GYN today."
tst,e17,c03,u002,Ross Geller,neutral,"[['Hi', '.']]",Hi.
tst,e17,c03,u003,Monica Geller,neutral,"[['Hi', '.']]",Hi.
tst,e17,c03,u004,Ross Geller,scared,"[['So', 'uh', ',', 'Emily', 'just', 'went', 'to', 'the', 'airport', '.']]","So uh, Emily just went to the airport."
tst,e17,c03,u005,Monica Geller,neutral,"[['Oh', '.'], ['Why', 'did', ""n't"", 'you', 'take', 'her', '?']]",Oh. Why didn't you take her?
tst,e17,c03,u006,Ross Geller,scared,"[['Eh', ',', 'her', '-', 'her', 'uncle', 'already', 'had', 'planned', 'on', 'doing', 'it', '.'], ['And', ""y'know"", ',', 'we', '-', 'we', 'said', 'our', 'good', '-', 'byes', 'this', 'morning', ',', 'so', '...']]","Eh, her-her uncle already had planned on doing it. And y'know, we-we said our good-byes this morning, so..."
tst,e17,c03,u007,Monica Geller,powerful,"[['You', 'must', 'feel', 'horrible', '.'], ['Hey', '!'], ['The', 'guys', 'have', 'free', 'porn', '!']]",You must feel horrible. Hey! The guys have free porn!
tst,e17,c03,u008,Ross Geller,neutral,"[['Nah', '.']]",Nah.
tst,e17,c03,u009,Monica Geller,peaceful,"[['Hey', ',', 'cheer', 'up', '!'], ['You', ""'re"", 'gon', 'na', 'see', 'her', 'again', ',', 'right', '?']]","Hey, cheer up! You're gonna see her again, right?"
tst,e17,c03,u010,Ross Geller,scared,"[['Well', 'I', ',', 'that', ""'s"", 'the', 'thing', ',', 'I', 'do', ""n't"", 'know', '!'], ['I', 'mean', ',', 'whenever', 'I', 'brought', 'it', 'up', 'with', 'her', 'she', 'said', ',', '""', 'This', 'is', 'so', 'fantastic', '!'], ['Why', 'do', 'we', 'have', 'to', 'talk', 'about', 'the', 'future', '?'], ['Let', ""'s"", 'just', 'enjoy', '...', '""']]","Well I, that's the thing, I don't know! I mean, whenever I brought it up with her she said, ""This is so fantastic! Why do we have to talk about the future? Let's just enjoy..."""
tst,e17,c03,u011,Monica Geller,peaceful,"[['No', '-', 'no', '-', 'no', ',', 'do', ""n't"", '-', 'do', ""n't"", 'do', 'the', 'accent', '.'], ['You', ""'ve"", 'got', 'to', 'see', 'her', 'again', '.']]","No-no-no, don't-don't do the accent. You've got to see her again."
tst,e17,c03,u012,Ross Geller,powerful,"[['And', 'why', 'do', 'you', 'care', 'so', 'much', '?']]",And why do you care so much?
tst,e17,c03,u013,Monica Geller,powerful,"[['Because', '!'], ['You', 'could', 'get', 'to', 'live', 'out', 'my', 'fantasy', '!']]",Because! You could get to live out my fantasy!
tst,e17,c03,u014,Ross Geller,neutral,"[['You', 'had', 'fantasies', 'about', 'Emily', '?']]",You had fantasies about Emily?
tst,e17,c03,u015,Monica Geller,powerful,"[['No', '!'], [""Y'know"", ',', 'the', 'fantasy', '!'], ['Meet', 'someone', 'from', 'a', 'strange', 'land', ',', 'fall', 'in', 'madly', 'love', ',', 'and', 'spend', 'the', 'rest', 'of', 'your', 'lives', 'together', '.']]","No! Y'know, the fantasy! Meet someone from a strange land, fall in madly love, and spend the rest of your lives together."
tst,e17,c03,u016,Ross Geller,peaceful,"[['Is', 'that', 'why', 'in', 'junior', 'high', 'you', 'were', 'the', 'only', 'one', 'that', 'hung', 'out', 'with', 'that', 'Ukrainian', 'kid', '?']]",Is that why in junior high you were the only one that hung out with that Ukrainian kid?
tst,e17,c03,u017,Monica Geller,peaceful,"[['Yeah', 'that', ',', 'plus', 'his', 'mom', 'used', 'to', 'put', 'sour', 'cream', 'on', 'everything', '!']]","Yeah that, plus his mom used to put sour cream on everything!"
tst,e17,c03,u018,Ross Geller,neutral,"[['Ahh', '.']]",Ahh.
tst,e17,c03,u019,Monica Geller,joy,"[['Do', 'you', 'love', 'her', '?']]",Do you love her?
tst,e17,c03,u020,Ross Geller,peaceful,"[['We', 'said', 'it', 'was', 'only', 'going', 'to', 'be', 'two', 'weeks', ',', ""y'know"", '?']]","We said it was only going to be two weeks, y'know?"
tst,e17,c03,u021,Monica Geller,powerful,"[['You', 'love', 'her', '!']]",You love her!
tst,e17,c03,u022,Ross Geller,peaceful,"[['What', '-', 'what', 'is', 'love', 'really', '?']]",What-what is love really?
tst,e17,c03,u023,Monica Geller,powerful,"[['Ohhh', ',', 'I', 'knew', 'you', 'loved', 'her', '!'], ['Then', 'you', 'need', 'to', 'go', 'to', 'the', 'airport', 'and', 'tell', 'her', '.'], ['You', ""'re"", 'probably', 'just', 'gon', 'na', 'catch', 'her', 'just', 'as', 'she', ""'s"", 'about', 'to', 'go', 'to', 'the', 'gate', '.'], ['You', ""'re"", 'gon', 'na', 'call', 'out', 'her', 'name', 'and', 'say', ',', '""', 'I', 'love', 'you', '!', '""'], ['And', 'she', ""'s"", 'gon', 'na', 'say', ',', '""', 'I', 'love', 'you', ',', 'too', '!', '""'], ['And', 'you', 'guys', 'are', 'going', 'to', 'have', 'the', 'most', 'amazing', 'kiss', ',', 'everyone', 'at', 'the', 'gate', 'will', 'applaud', '.']]","Ohhh, I knew you loved her! Then you need to go to the airport and tell her. You're probably just gonna catch her just as she's about to go to the gate. You're gonna call out her name and say, ""I love you!"" And she's gonna say, ""I love you, too!"" And you guys are going to have the most amazing kiss, everyone at the gate will applaud."
tst,e17,c03,u024,Ross Geller,peaceful,"[['I', 'am', 'a', 'good', 'kisser', '.']]",I am a good kisser.
tst,e17,c03,u025,Monica Geller,powerful,"[['Then', 'you', 'two', 'can', ',', 'can', 'sneak', 'into', 'the', 'cockpit', ',', 'and', 'things', 'will', 'start', 'to', 'heat', 'up', ',', 'and', 'then', 'a', 'stewardess', 'comes', 'in.', '..'], ['I', ""'ve"", 'been', 'watching', 'too', 'much', 'porn', '.']]","Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in... I've been watching too much porn."
tst,e17,c04,u002,Rachel Green,joy,"[['Is', 'that', 'the', 'heartbeat', '?']]",Is that the heartbeat?
tst,e17,c04,u003,The Doctor,joy,"[['That', ""'s"", 'it', '.']]",That's it.
tst,e17,c04,u004,Phoebe Buffay,joy,"[['Oh', 'my', 'God', '!']]",Oh my God!
tst,e17,c04,u005,Rachel Green,joy,"[['Oh', 'wow', '!'], ['This', 'is', 'so', 'cool', '.']]",Oh wow! This is so cool.
tst,e17,c04,u007,The Doctor,powerful,"[['Have', 'we', 'talked', 'about', 'the', 'possibility', 'of', 'multiple', 'births', '?']]",Have we talked about the possibility of multiple births?
tst,e17,c04,u008,Phoebe Buffay,joy,"[['Why', 'do', ""n't"", 'take', 'care', 'of', 'this', 'one', ',', 'and', 'should', 'I', 'get', 'pregnant', 'again', ',', 'I', ""'ll"", 'hold', 'onto', 'your', 'card', ',', 'okay', '?']]","Why don't take care of this one, and should I get pregnant again, I'll hold onto your card, okay?"
tst,e17,c04,u009,The Doctor,powerful,"[['No', ',', 'I', ""'m"", 'getting', 'three', 'separate', 'heartbeats', '.']]","No, I'm getting three separate heartbeats."
tst,e17,c04,u010,Phoebe Buffay,neutral,"[['Three', '?'], ['You', 'guys', 'were', 'worried', 'I', 'would', ""n't"", 'even', 'have', 'one', '!']]",Three? You guys were worried I wouldn't even have one!
tst,e17,c04,u011,The Doctor,angry,"[['Doctors', 'are', 'wrong', 'all', 'the', 'time', '.']]",Doctors are wrong all the time.
tst,e17,c04,u012,Phoebe Buffay,joy,"[['Well', ',', 'yeah', '.']]","Well, yeah."
tst,e17,c04,u013,Rachel Green,powerful,"[['Well', ',', 'so', ',', 'are', '-', 'are', 'you', 'sure', 'that', 'there', 'are', 'three', '?!']]","Well, so, are-are you sure that there are three?!"
tst,e17,c04,u014,The Doctor,peaceful,"[['Definitely', '.']]",Definitely.
tst,e17,c04,u015,Phoebe Buffay,joy,"[['Oh', 'my', 'God', '!'], ['Oh', 'my', 'God', '!'], ['Oh', 'my', 'God', '!!'], ['So', 'I', '-', 'I', 'mean', 'so', 'in', 'a', 'few', 'months', 'I', ""'m"", 'going', 'to', 'have', 'three', 'full', 'grown', 'babies', 'just', 'walkin', ""'"", 'around', 'inside', 'me', '?!'], ['Oh', '!'], ['Oh', '!'], ['And', 'it', ""'s"", 'gon', 'na', 'be', 'one', 'of', 'those', 'log', 'rides', 'where', 'they', 'just', 'come', 'shooting', 'out', '!']]",Oh my God! Oh my God! Oh my God!! So I-I mean so in a few months I'm going to have three full grown babies just walkin' around inside me?! Oh! Oh! And it's gonna be one of those log rides where they just come shooting out!
tst,e17,c04,u016,The Doctor,joy,"[['Actually', ',', 'giving', 'birth', 'to', 'three', 'babies', 'is', ""n't"", 'that', 'different', 'from', 'giving', 'birth', 'to', 'one', '.']]","Actually, giving birth to three babies isn't that different from giving birth to one."
tst,e17,c04,u017,Phoebe Buffay,neutral,"[['What', 'do', 'you', 'know', '?!']]",What do you know?!
tst,e17,c05,u002,Alice Knight,joy,"[['Oh', '-', 'oh', ',', 'Phoebe', '!']]","Oh-oh, Phoebe!"
tst,e17,c05,u003,Phoebe Buffay,joy,"[['Ooh', '!'], ['Hi', '!']]",Ooh! Hi!
tst,e17,c05,u004,Alice Knight,joy,"[['Hi', '!'], ['So', ',', 'how', 'did', 'it', 'go', 'at', 'the', 'doctors', '?']]","Hi! So, how did it go at the doctors?"
tst,e17,c05,u005,Phoebe Buffay,neutral,"[['Oh', 'well', ',', 'okay', ',', 'hey', ',', ""y'know"", 'how', 'when', 'you', ""'re"", 'umm', ',', 'you', ""'re"", 'walking', 'down', 'the', 'street', 'and', 'you', 'see', 'three', 'people', 'in', 'a', 'row', ',', 'and', 'you', 'say', ',', '""', 'Oh', ',', 'that', ""'s"", 'nice', '?', '""']]","Oh well, okay, hey, y'know how when you're umm, you're walking down the street and you see three people in a row, and you say, ""Oh, that's nice?"""
tst,e17,c05,u006,Frank Buffay Jr.,neutral,"[['Yes', '.']]",Yes.
tst,e17,c05,u007,Phoebe Buffay,joy,"[['Okay', ',', 'yeah', 'well', ',', 'good', 'news', ',', 'you', ""'re"", 'going', 'to', 'have', 'three', 'babies', '.']]","Okay, yeah well, good news, you're going to have three babies."
tst,e17,c05,u008,Alice Knight,powerful,"[['Three', 'babies', '?']]",Three babies?
tst,e17,c05,u009,Frank Buffay Jr.,joy,"[['I', 'finally', 'got', 'my', 'band', '!']]",I finally got my band!
tst,e17,c05,u010,Alice Knight,joy,"[['We', ""'re"", 'gon', 'na', 'have', 'a', 'big', 'family', ',', 'I', ""'ve"", 'always', 'wanted', 'a', 'big', 'family', '!']]","We're gonna have a big family, I've always wanted a big family!"
